nombre,geocodigo,nom_comuna,nom_region,nom_provin,region,distrito,lon,lat,tipo
CORONEL,8102041002,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.16774867537926,-36.98792044241283,zona urbana
CORONEL,8102111005,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15739339585105,-36.99098904357351,zona urbana
CORONEL,8102041003,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.17325844846391,-36.993645436463765,zona urbana
CORONEL,8102111010,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15669249615401,-36.99264535720548,zona urbana
CORONEL,8102041004,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.17463220938548,-36.99878476254635,zona urbana
CORONEL,8102111009,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15230710366427,-37.00169040817507,zona urbana
CORONEL,8102031004,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.17724565955808,-37.004562789976426,zona urbana
CORONEL,8102111003,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15917962811234,-36.996405106482534,zona urbana
CORONEL,8102111011,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15712341503666,-37.00099281005192,zona urbana
CORONEL,8102051001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.13527804389389,-37.00609861406844,zona urbana
CORONEL,8102021001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.1485964867243,-37.00489972197701,zona urbana
CORONEL,8102021002,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.15267727574441,-37.013915817046744,zona urbana
CORONEL,8102021004,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.15669206761449,-37.00751996329692,zona urbana
CORONEL,8102031001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.16774832230367,-37.012155958126385,zona urbana
CORONEL,8102031002,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.17531910622415,-37.019457277111314,zona urbana
CORONEL,8102031003,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.16087375803514,-37.01706840381592,zona urbana
CORONEL,8102021003,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14318112597141,-37.02099845996339,zona urbana
CORONEL,8102031005,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.16384508465131,-37.02388854410081,zona urbana
CORONEL,8102011001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.14864126108432,-37.029688911020386,zona urbana
CORONEL,8102081001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,8,-73.13221313714045,-37.026668112915694,zona urbana
CORONEL,8102081002,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,8,-73.1307869004336,-37.03512344825613,zona urbana
CORONEL,8102081003,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,8,-73.13942857167594,-37.03388249732314,zona urbana
CORONEL,8102011002,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.1433452260388,-37.03424730830727,zona urbana
CORONEL,8102091001,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,9,-73.13648647737395,-37.0430722316858,zona urbana
CORONEL,8102111006,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.16273473964463,-36.959034721910974,zona urbana
SAN PEDRO DE LA PAZ,8108021001,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.13901471285207,-36.829913519915436,zona urbana
SAN PEDRO DE LA PAZ,8108011004,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.1300580177855,-36.82677248341824,zona urbana
SAN PEDRO DE LA PAZ,8108011001,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.12342543202648,-36.82565423974731,zona urbana
SAN PEDRO DE LA PAZ,8108041001,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.10885816165268,-36.82962878325479,zona urbana
SAN PEDRO DE LA PAZ,8108041003,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.09018856317091,-36.83852256843879,zona urbana
SAN PEDRO DE LA PAZ,8108011005,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.12144457667286,-36.8296124549076,zona urbana
SAN PEDRO DE LA PAZ,8108021002,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14690545345482,-36.832451620643475,zona urbana
SAN PEDRO DE LA PAZ,8108011003,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.11811671970779,-36.83386041991768,zona urbana
SAN PEDRO DE LA PAZ,8108011002,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.1226394349401,-36.834913888961836,zona urbana
SAN PEDRO DE LA PAZ,8108041002,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.10851455173417,-36.83508773462733,zona urbana
SAN PEDRO DE LA PAZ,8108021012,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14346876993999,-36.83631156027853,zona urbana
SAN PEDRO DE LA PAZ,8108021011,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14120211885785,-36.838201557886286,zona urbana
SAN PEDRO DE LA PAZ,8108021003,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14941122745329,-36.83889647904512,zona urbana
SAN PEDRO DE LA PAZ,8108031001,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.11679312004784,-36.841258496965516,zona urbana
SAN PEDRO DE LA PAZ,8108021004,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.13642768416197,-36.84125673221907,zona urbana
SAN PEDRO DE LA PAZ,8108031003,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.10899826751367,-36.84030567244583,zona urbana
SAN PEDRO DE LA PAZ,8108021005,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14308713613417,-36.856637177272184,zona urbana
SAN PEDRO DE LA PAZ,8108041006,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.09623565159646,-36.84123338687417,zona urbana
SAN PEDRO DE LA PAZ,8108031002,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.10508428553332,-36.84634964045627,zona urbana
SAN PEDRO DE LA PAZ,8108021010,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14972765942336,-36.843879409820715,zona urbana
SAN PEDRO DE LA PAZ,8108041004,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.07895975453087,-36.85830092733399,zona urbana
SAN PEDRO DE LA PAZ,8108021009,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14314097636422,-36.84372977648336,zona urbana
SAN PEDRO DE LA PAZ,8108021007,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.13955349132125,-36.84766564481373,zona urbana
SAN PEDRO DE LA PAZ,8108041005,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.0973797831149,-36.852932408722886,zona urbana
SAN PEDRO DE LA PAZ,8108021008,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14879441237606,-36.84997009154105,zona urbana
SAN PEDRO DE LA PAZ,8108021006,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.13761358717753,-36.8508365358496,zona urbana
SAN PEDRO DE LA PAZ,8108051007,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.10220323698663,-36.860820016831966,zona urbana
SAN PEDRO DE LA PAZ,8108051001,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.14635866222828,-36.88661538679191,zona urbana
SAN PEDRO DE LA PAZ,8108051003,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.13770821051487,-36.900113321877754,zona urbana
SAN PEDRO DE LA PAZ,8108051004,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.14803987752938,-36.89686082071094,zona urbana
SAN PEDRO DE LA PAZ,8108051005,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.1492846145189,-36.90389546285643,zona urbana
SAN PEDRO DE LA PAZ,8108051008,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.1351345223064,-36.891504713841904,zona urbana
SAN PEDRO DE LA PAZ,8108031004,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.11865832673028,-36.84492313554216,zona urbana
SAN PEDRO DE LA PAZ,8108051006,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.13261341363359,-36.8860379869832,zona urbana
SAN PEDRO DE LA PAZ,8108051002,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.12576575676525,-36.86723263113035,zona urbana
SAN PEDRO DE LA PAZ,8108021013,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.1262698318188,-36.849969541927486,zona urbana
SAN PEDRO DE LA PAZ,8108051009,SAN PEDRO DE LA PAZ,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.14431426420701,-36.87020115926434,zona urbana
CORONEL,8102021005,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.14266927067159,-37.01198892263827,zona urbana
CORONEL,8102111013,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.14961578789442,-36.94715059651608,zona urbana
CORONEL,8102111012,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.14397614947394,-36.97373262831246,zona urbana
CORONEL,8102111016,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.15056553290742,-36.98599214853518,zona urbana
CORONEL,8102111015,CORONEL,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,11,-73.14740603776936,-36.99747075769631,zona urbana
CURANILAHUE,8205051001,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,5,-73.35813777616062,-37.466843619822924,zona urbana
CURANILAHUE,8205051004,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,5,-73.35039901548274,-37.46741165836384,zona urbana
CURANILAHUE,8205051002,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,5,-73.3363008848465,-37.476947693633996,zona urbana
CURANILAHUE,8205011002,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.34411525387962,-37.476371452894846,zona urbana
CURANILAHUE,8205011001,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.34622233767871,-37.48015494641821,zona urbana
CURANILAHUE,8205051003,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,5,-73.32965597112822,-37.4817191090402,zona urbana
CURANILAHUE,8205011003,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.33933729650778,-37.48467473852159,zona urbana
CURANILAHUE,8205091001,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,9,-73.32708279485456,-37.489154294090085,zona urbana
LOS ÁLAMOS,8206011002,LOS ÁLAMOS,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.41356790155355,-37.609788430520226,zona urbana
LOS ÁLAMOS,8206041001,LOS ÁLAMOS,REGIÓN DEL BIOBÍO,ARAUCO,8,4,-73.40921604172331,-37.62041689633035,zona urbana
LOS ÁLAMOS,8206011001,LOS ÁLAMOS,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.4500436808216,-37.62814100550397,zona urbana
LOS ÁLAMOS,8206011003,LOS ÁLAMOS,REGIÓN DEL BIOBÍO,ARAUCO,8,1,-73.46870137748193,-37.62667236491777,zona urbana
ANTIGUALA,8206041002,LOS ÁLAMOS,REGIÓN DEL BIOBÍO,ARAUCO,8,4,-73.39124164750788,-37.66399846701593,zona urbana
CURANILAHUE,8205091002,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,9,-73.32795573190981,-37.48550980747531,zona urbana
CURANILAHUE,8205031001,CURANILAHUE,REGIÓN DEL BIOBÍO,ARAUCO,8,3,-73.3542090900144,-37.478197808671574,zona urbana
LA LAJA,8304011001,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.71675207521696,-37.2690709023543,zona urbana
LA LAJA,8304011003,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.70610576816468,-37.26455260992709,zona urbana
LA LAJA,8304011004,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.70776423809755,-37.27406096721771,zona urbana
LA LAJA,8304011002,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.71748411453122,-37.28035014837146,zona urbana
LA LAJA,8304051002,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,5,-72.69788395834978,-37.28134781432197,zona urbana
LA LAJA,8304051001,LAJA,REGIÓN DEL BIOBÍO,BIOBÍO,8,5,-72.71016907863883,-37.2883493687093,zona urbana
SAN ROSENDO,8310011001,SAN ROSENDO,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.72596601715755,-37.262280197313935,zona urbana
LOTA,8106011001,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.15444630205556,-37.07384241985981,zona urbana
LOTA,8106041003,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.14540205467567,-37.07784914607911,zona urbana
LOTA,8106011002,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.15209219818176,-37.077592855065724,zona urbana
LOTA,8106011003,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.15786139466326,-37.08019586741227,zona urbana
LOTA,8106011005,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.16451890576005,-37.08092403977566,zona urbana
LOTA,8106021001,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.15587869456321,-37.08602322343877,zona urbana
LOTA,8106011004,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-73.16573364983118,-37.089443651453415,zona urbana
LOTA,8106041001,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.14838272379936,-37.086551537085285,zona urbana
LOTA,8106021002,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,2,-73.15134176221517,-37.09060620537296,zona urbana
LOTA,8106031001,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.15527869876698,-37.09498471060741,zona urbana
LOTA,8106031002,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-73.15443814087163,-37.101251378371394,zona urbana
LOTA,8106051001,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,5,-73.1487444035884,-37.10919321519874,zona urbana
SANTA JUANA,8109011002,SANTA JUANA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-72.94119847797164,-37.167755021170585,zona urbana
SANTA JUANA,8109011001,SANTA JUANA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-72.95101282386338,-37.174460151762425,zona urbana
SANTA JUANA,8109011003,SANTA JUANA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,1,-72.95099490585318,-37.16958245982384,zona urbana
LOTA,8106041002,LOTA,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,4,-73.14475892944132,-37.093851503940215,zona urbana
MILLANTÚ,8301191002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,19,-72.61774014947943,-37.39952385655551,zona urbana
LOS ÁNGELES,8301071001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,7,-72.38624005885352,-37.447821010523526,zona urbana
LOS ÁNGELES,8301211001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.34622050443743,-37.45013998511374,zona urbana
LOS ÁNGELES,8301061001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,6,-72.39547081463819,-37.44759880326771,zona urbana
LOS ÁNGELES,8301211005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.33168860798165,-37.451584629661795,zona urbana
SANTA FÉ,8301191001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,19,-72.59356798924183,-37.4642238162874,zona urbana
LOS ÁNGELES,8301011002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.36046808755947,-37.45643805224209,zona urbana
LOS ÁNGELES,8301201001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.37644767638226,-37.45681098042471,zona urbana
LOS ÁNGELES,8301211007,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.34013867640283,-37.45487577557998,zona urbana
LOS ÁNGELES,8301211006,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.3384560723184,-37.458088062613214,zona urbana
LOS ÁNGELES,8301211002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.34431889333688,-37.45878374889708,zona urbana
LOS ÁNGELES,8301201005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.3808110765478,-37.462061164975566,zona urbana
LOS ÁNGELES,8301021004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.33348372042722,-37.46385363631576,zona urbana
LOS ÁNGELES,8301211004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.34222751768304,-37.462446609489504,zona urbana
LOS ÁNGELES,8301211003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.35146301809043,-37.461913879997375,zona urbana
LOS ÁNGELES,8301201004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.39860907146416,-37.46772156994972,zona urbana
LOS ÁNGELES,8301011003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.36374261521738,-37.4625240093163,zona urbana
LOS ÁNGELES,8301011005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.35887181870521,-37.46285051905573,zona urbana
LOS ÁNGELES,8301201003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.38438023653684,-37.46741167073282,zona urbana
LOS ÁNGELES,8301011001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.36433441297356,-37.46572009348421,zona urbana
LOS ÁNGELES,8301201006,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.36936144523851,-37.46572202884776,zona urbana
LOS ÁNGELES,8301011004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.35476472468018,-37.46687086837749,zona urbana
LOS ÁNGELES,8301021002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.34443526467855,-37.471618331727925,zona urbana
LOS ÁNGELES,8301201002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.3843400299122,-37.47094282399166,zona urbana
LOS ÁNGELES,8301021003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.3339586364403,-37.47073582518716,zona urbana
LOS ÁNGELES,8301021001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.3590580418783,-37.47054732581509,zona urbana
LOS ÁNGELES,8301041002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,4,-72.38292581374948,-37.4723274608022,zona urbana
LOS ÁNGELES,8301031001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.36482677723218,-37.475508868539144,zona urbana
LOS ÁNGELES,8301041003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,4,-72.37369577653348,-37.47441321264424,zona urbana
LOS ÁNGELES,8301031005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.35930276677797,-37.474474672264165,zona urbana
LOS ÁNGELES,8301041001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,4,-72.37006162547051,-37.47803561493696,zona urbana
LOS ÁNGELES,8301031003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.35382710052399,-37.476765356794296,zona urbana
LOS ÁNGELES,8301031004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.34983897006572,-37.480747929447695,zona urbana
LOS ÁNGELES,8301031007,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.3393237530337,-37.47781248395201,zona urbana
LOS ÁNGELES,8301031002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.35960909005435,-37.47836959053061,zona urbana
LOS ÁNGELES,8301171005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.3322212756617,-37.480949234911186,zona urbana
LOS ÁNGELES,8301041004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,4,-72.36787629917683,-37.486016113885455,zona urbana
LOS ÁNGELES,8301031006,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,3,-72.35607521287703,-37.482511393852825,zona urbana
LOS ÁNGELES,8301171002,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.3417427935033,-37.48399970480272,zona urbana
LOS ÁNGELES,8301171006,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.32818983925301,-37.487376647598374,zona urbana
LOS ÁNGELES,8301171003,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.34629380175662,-37.4883829326453,zona urbana
LOS ÁNGELES,8301171001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.33385607265156,-37.48623303664586,zona urbana
LOS ÁNGELES,8301171004,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.33895673258367,-37.4879686179284,zona urbana
LOS ÁNGELES,8301171007,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.33304816129416,-37.48932258227951,zona urbana
LOS ÁNGELES,8301171008,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,17,-72.33240857030297,-37.494055262072564,zona urbana
SAN CARLOS DE PURÉN,8301151001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,15,-72.27629691986584,-37.59492911851787,zona urbana
LOS ÁNGELES,8301041005,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,4,-72.37986465358378,-37.479021446308614,zona urbana
LOS ÁNGELES,8301201007,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,20,-72.37651275520454,-37.46787600569326,zona urbana
LOS ÁNGELES,8301211008,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,21,-72.33367284102711,-37.441689006444456,zona urbana
NACIMIENTO,8306021002,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.69506076167987,-37.48661488823022,zona urbana
NACIMIENTO,8306011001,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.6765185101906,-37.49348902903813,zona urbana
NACIMIENTO,8306011004,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.6876801336924,-37.49391098323543,zona urbana
NACIMIENTO,8306021001,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.68625074658578,-37.50460165471905,zona urbana
NACIMIENTO,8306061001,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,6,-72.6538182127869,-37.50656377153523,zona urbana
NACIMIENTO,8306011003,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.67935752044754,-37.50321667506209,zona urbana
NACIMIENTO,8306011002,NACIMIENTO,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.6698432691648,-37.5041456362067,zona urbana
VIRQUENCO,8301051001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,5,-72.50158183078109,-37.46100924851654,zona urbana
PUEBLO NUEVO,8301121001,LOS ÁNGELES,REGIÓN DEL BIOBÍO,BIOBÍO,8,12,-72.14137621962887,-37.45161380456248,zona urbana
MULCHÉN,8305011004,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.23739858228512,-37.7123882308014,zona urbana
MULCHÉN,8305021002,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.24992931362337,-37.71837559940357,zona urbana
MULCHÉN,8305011001,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.23990508487486,-37.71515327736813,zona urbana
MULCHÉN,8305021001,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.24143925820808,-37.720847353966086,zona urbana
MULCHÉN,8305011002,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.23362083205213,-37.72311095489193,zona urbana
MULCHÉN,8305131001,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,13,-72.24839467524687,-37.728298369010304,zona urbana
MULCHÉN,8305011003,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.23333082620158,-37.73194036450754,zona urbana
COIHUE,8307021001,NEGRETE,REGIÓN DEL BIOBÍO,BIOBÍO,8,2,-72.5956704865006,-37.559938101219814,zona urbana
NEGRETE,8307011001,NEGRETE,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.53008274160277,-37.58478834289977,zona urbana
MULCHÉN,8305011005,MULCHÉN,REGIÓN DEL BIOBÍO,BIOBÍO,8,1,-72.2383380504163,-37.73087009447521,zona urbana
PENCO,8107031002,PENCO,REGIÓN DEL BIOBÍO,CONCEPCIÓN,8,3,-72.97782582531546,-36.71156722535304,zona urbana
